ticker,date,close,open,low,high,volume
SPY,14-Jan-13,146.97,146.89,146.43,147.07,"89,567,104"
SPY,11-Jan-13,147.07,147.04,146.61,147.15,"113,917,286"
SPY,10-Jan-13,147.08,146.73,145.97,147.09,"130,735,372"
SPY,9-Jan-13,145.92,145.87,145.64,146.32,"90,745,581"
SPY,8-Jan-13,145.55,145.71,144.98,145.91,"121,265,078"
SPY,7-Jan-13,145.97,145.85,145.43,146.44,"110,002,444"
SPY,4-Jan-13,146.37,145.97,145.67,146.61,"116,817,675"
SPY,3-Jan-13,145.73,145.99,145.34,146.37,"144,761,781"
SPY,2-Jan-13,146.06,145.11,144.73,146.15,"192,058,911"
SPY,31-Dec-12,142.41,139.66,139.54,142.56,"243,952,162"
SPY,28-Dec-12,140.03,140.64,139.87,141.42,"148,806,608"
SPY,27-Dec-12,141.56,141.79,139.92,142.08,"167,920,546"
SPY,26-Dec-12,141.75,142.64,141.35,142.71,"106,947,663"
SPY,24-Dec-12,142.35,142.48,142.19,142.56,"53,874,548"
SPY,21-Dec-12,142.79,142.17,141.94,144.09,"245,883,785"
SPY,20-Dec-12,145.12,144.38,143.98,145.14,"168,486,930"
SPY,19-Dec-12,144.29,145.53,144.24,145.58,"150,895,322"
SPY,18-Dec-12,145.37,144,143.79,145.5,"177,762,727"
SPY,17-Dec-12,143.77,142.47,142.43,143.85,"143,735,755"
SPY,14-Dec-12,142.11,142.32,141.88,142.58,"137,701,692"
SPY,13-Dec-12,142.63,143.42,142.28,143.83,"135,714,940"
SPY,12-Dec-12,143.51,144,143.31,144.55,"145,880,026"
SPY,11-Dec-12,143.44,143.06,142.99,144.11,"152,570,378"
SPY,10-Dec-12,142.47,142.21,142.15,142.81,"98,840,667"
SPY,7-Dec-12,142.42,142.53,141.67,142.69,"108,726,325"
SPY,6-Dec-12,141.98,141.37,141.16,142.04,"103,220,533"
SPY,5-Dec-12,141.5,141.37,140.37,142.16,"147,300,444"
SPY,4-Dec-12,141.25,141.44,140.87,141.87,"127,622,507"
SPY,3-Dec-12,141.45,142.8,141.34,142.92,"124,656,283"
SPY,30-Nov-12,142.16,142.14,141.66,142.42,"136,568,288"
SPY,29-Nov-12,142.12,141.99,141.37,142.51,"151,085,880"
SPY,28-Nov-12,141.46,139.76,139,141.54,"177,086,443"
SPY,27-Nov-12,140.33,140.91,140.24,141.39,"128,646,177"
SPY,26-Nov-12,141.05,140.65,140.19,141.36,"100,124,325"
SPY,23-Nov-12,141.35,140.13,140.04,141.4,"65,409,145"
SPY,21-Nov-12,139.45,139.31,139.03,139.57,"81,710,736"
SPY,20-Nov-12,139.19,138.91,138.08,139.42,"119,807,381"
SPY,19-Nov-12,139.13,137.9,136.41,139.15,"151,495,731"
SPY,16-Nov-12,136.37,135.9,134.7,136.64,"239,483,819"
SPY,15-Nov-12,135.7,135.98,135.18,136.49,"178,128,354"
SPY,14-Nov-12,135.93,138.21,135.62,138.43,"191,504,916"
SPY,13-Nov-12,137.79,137.54,137.36,139.25,"123,018,209"
SPY,12-Nov-12,138.27,138.59,137.96,138.81,"97,677,409"
SPY,9-Nov-12,138.16,137.62,137.55,139.44,"201,055,214"
SPY,8-Nov-12,138.04,139.7,137.93,140.41,"181,517,243"
SPY,7-Nov-12,139.72,141.66,139.06,141.68,"264,304,430"
SPY,6-Nov-12,142.96,142.28,142.13,143.52,"107,068,091"
SPY,5-Nov-12,141.85,141.35,140.93,142.17,"98,378,432"
SPY,2-Nov-12,141.56,143.68,141.41,143.72,"137,702,120"
SPY,1-Nov-12,142.83,141.65,141.52,143.01,"100,995,566"
SPY,31-Oct-12,141.35,141.85,140.68,142.03,"103,438,492"
SPY,26-Oct-12,141.35,141.3,140.39,141.84,"146,023,428"
SPY,25-Oct-12,141.43,142.02,140.57,142.28,"134,457,331"
SPY,24-Oct-12,141.02,141.93,140.8,142.1,"120,179,305"
SPY,23-Oct-12,141.42,141.86,140.83,142.06,"192,056,293"
SPY,22-Oct-12,143.41,143.15,142.28,143.67,"125,578,601"
SPY,19-Oct-12,143.39,145.55,143.05,145.56,"185,645,112"
SPY,18-Oct-12,145.82,145.82,145.33,146.52,"148,108,412"
SPY,17-Oct-12,146.2,145.64,145.42,146.32,"128,834,057"
SPY,16-Oct-12,145.54,144.76,144.66,145.64,"108,815,410"
SPY,15-Oct-12,144.08,143.23,142.77,144.23,"107,689,051"
SPY,12-Oct-12,142.89,143.46,142.58,143.95,"124,181,900"
SPY,11-Oct-12,143.36,144.28,143.33,144.49,"123,601,455"
SPY,10-Oct-12,143.28,144.18,143.09,144.32,"124,247,412"
SPY,9-Oct-12,144.2,145.53,144.15,145.65,"148,872,811"
SPY,8-Oct-12,145.64,145.6,145.31,146.12,"78,415,562"
SPY,5-Oct-12,146.14,146.91,145.7,147.16,"124,842,048"
SPY,4-Oct-12,146.13,145.64,145.44,146.34,"124,311,599"
SPY,3-Oct-12,145.09,144.89,144.13,145.43,"121,283,027"
SPY,2-Oct-12,144.5,144.92,143.83,145.15,"113,422,151"
SPY,1-Oct-12,144.35,144.52,144.01,145.69,"135,911,137"
SPY,28-Sep-12,143.97,144.09,143.46,144.56,"150,696,066"
SPY,27-Sep-12,144.64,143.89,143.51,144.97,"111,830,276"
SPY,26-Sep-12,143.3,144.07,142.95,144.11,"146,502,136"
SPY,25-Sep-12,144.1,145.96,144.06,146.24,"133,165,138"
SPY,24-Sep-12,145.65,145.15,145.04,145.98,"95,681,978"
SPY,21-Sep-12,145.87,146.64,145.81,146.67,"108,737,426"
SPY,20-Sep-12,146.71,146.03,145.63,146.79,"154,009,764"
SPY,19-Sep-12,146.7,146.79,146.41,147.17,"128,318,257"
SPY,18-Sep-12,146.62,146.49,146.25,146.81,"98,326,520"
SPY,17-Sep-12,146.74,146.94,146.37,147.19,"119,427,726"
SPY,14-Sep-12,147.24,146.88,146.76,148.11,"169,776,992"
SPY,13-Sep-12,146.59,144.37,143.99,147.04,"225,470,102"
SPY,12-Sep-12,144.39,144.39,143.9,144.55,"87,640,880"
SPY,11-Sep-12,143.91,143.6,143.56,144.37,"88,759,995"
SPY,10-Sep-12,143.51,144.19,143.46,144.44,"86,458,407"
SPY,7-Sep-12,144.33,144.01,143.88,144.39,"107,272,023"
SPY,6-Sep-12,143.77,141.76,141.75,143.78,"158,272,434"
SPY,5-Sep-12,140.91,141.09,140.63,141.47,"100,660,254"
SPY,4-Sep-12,141.03,141.04,140.13,141.46,"120,226,199"
SPY,31-Aug-12,141.16,141.29,140.36,141.82,"151,970,364"
SPY,30-Aug-12,140.49,140.9,140.19,140.94,"96,589,830"
SPY,29-Aug-12,141.51,141.52,141.12,141.89,"65,421,300"
SPY,28-Aug-12,141.4,141.18,140.97,141.84,"75,689,536"
SPY,27-Aug-12,141.54,141.89,141.34,142.08,"68,785,850"
SPY,24-Aug-12,141.51,140.31,140.22,141.83,"99,481,192"
SPY,23-Aug-12,140.67,141.47,140.44,141.48,"111,466,361"
SPY,22-Aug-12,141.82,141.4,141.07,142.05,"133,243,431"
SPY,21-Aug-12,141.76,142.54,141.45,143.09,"105,581,009"
SPY,20-Aug-12,142.19,141.98,141.59,142.22,"78,255,657"
SPY,17-Aug-12,142.18,142.23,141.86,142.3,"90,813,666"
SPY,16-Aug-12,141.99,141.15,140.8,142.16,"112,014,164"
SPY,15-Aug-12,140.95,140.64,140.55,141.19,"71,085,811"
SPY,14-Aug-12,140.79,141.29,140.37,141.38,"102,379,363"
SPY,13-Aug-12,140.77,140.6,140.04,140.84,"79,426,869"
SPY,10-Aug-12,140.84,140.04,139.81,140.89,"99,792,622"
SPY,9-Aug-12,140.61,140.29,140.15,140.89,"90,291,642"
SPY,8-Aug-12,140.49,139.85,139.81,140.65,"89,754,633"
SPY,7-Aug-12,140.32,140.18,140.03,140.92,"109,545,089"
SPY,6-Aug-12,139.62,139.72,139.56,140.17,"86,327,738"
SPY,3-Aug-12,139.35,138.56,136.68,139.64,"157,824,975"
SPY,2-Aug-12,136.64,136.55,135.58,137.57,"199,556,580"
SPY,1-Aug-12,137.59,138.7,137.4,138.73,"138,293,740"
SPY,31-Jul-12,137.71,138.49,137.71,138.87,"120,575,835"
SPY,30-Jul-12,138.68,138.52,138.27,139.34,"106,781,926"
SPY,27-Jul-12,138.68,136.89,136.14,139.07,"236,768,882"
SPY,26-Jul-12,136.17,135.89,135.26,136.46,"156,526,464"
SPY,25-Jul-12,133.96,134.21,133.25,134.56,"129,122,265"
SPY,24-Jul-12,133.93,135.19,133.03,135.25,"173,301,102"
SPY,23-Jul-12,135.09,134.47,133.84,136.39,"145,210,831"
SPY,20-Jul-12,136.47,136.95,136.32,137.16,"142,904,464"
SPY,19-Jul-12,137.73,137.65,137.21,138.18,"129,847,218"
SPY,18-Jul-12,137.37,136.04,135.96,137.64,"113,349,636"
SPY,17-Jul-12,136.36,135.97,134.55,136.64,"138,860,218"
SPY,16-Jul-12,135.43,135.44,134.9,135.83,"97,525,191"
SPY,13-Jul-12,135.75,133.86,133.84,135.89,"129,644,147"
SPY,12-Jul-12,133.51,133.38,132.6,134.23,"143,583,154"
SPY,11-Jul-12,134.16,134.21,133.38,134.6,"141,734,024"
SPY,10-Jul-12,134.14,136.01,133.68,136.23,"167,884,796"
SPY,9-Jul-12,135.32,135.38,134.7,135.57,"103,780,468"
SPY,6-Jul-12,135.49,135.47,134.85,135.77,"151,192,025"
SPY,5-Jul-12,136.79,136.9,136.29,137.8,"126,177,419"
SPY,3-Jul-12,137.41,136.48,136.34,137.51,"80,450,171"
SPY,2-Jul-12,136.51,136.48,135.52,136.65,"129,524,407"
SPY,29-Jun-12,136.11,135.2,134.85,136.27,"212,251,060"
SPY,28-Jun-12,132.79,132.29,131.28,132.99,"169,242,658"
SPY,27-Jun-12,133.17,132.42,131.97,133.43,"108,087,938"
SPY,26-Jun-12,131.98,131.7,130.93,132.38,"141,633,945"
SPY,25-Jun-12,131.32,132.05,130.85,132.1,"146,375,688"
SPY,22-Jun-12,133.46,133.13,132.62,133.71,"130,029,174"
SPY,21-Jun-12,132.44,135.64,132.33,135.78,"205,272,317"
SPY,20-Jun-12,135.48,135.71,134.27,136.1,"206,466,600"
SPY,19-Jun-12,135.7,135.08,134.37,136.25,"137,382,532"
SPY,18-Jun-12,134.4,133.58,133.28,134.73,"131,365,459"
SPY,15-Jun-12,134.14,133.38,133.1,134.26,"169,444,421"
SPY,14-Jun-12,133.47,132.34,131.98,134,"230,616,235"
SPY,13-Jun-12,132.07,132.53,131.62,133.36,"172,223,884"
SPY,12-Jun-12,132.92,131.79,131.16,133.01,"181,931,736"
SPY,11-Jun-12,131.42,134.17,131.28,134.25,"169,756,044"
SPY,8-Jun-12,133.1,131.71,131.29,133.13,"143,915,630"
SPY,7-Jun-12,132.05,133.47,131.78,133.53,"184,772,672"
SPY,6-Jun-12,131.97,129.97,129.93,132.03,"184,202,757"
SPY,5-Jun-12,129.07,127.85,127.78,129.26,"164,149,384"
SPY,4-Jun-12,128.1,128.39,127.14,128.74,"202,548,253"
SPY,1-Jun-12,128.16,129.41,128.16,131.5,"253,244,993"
SPY,31-May-12,131.47,131.71,130.34,132.45,"196,186,175"
SPY,30-May-12,131.76,132.56,131.49,133.69,"162,370,365"
SPY,29-May-12,133.7,133.16,131.17,133.93,"152,883,408"
SPY,25-May-12,132.1,132.48,131.78,132.85,"135,465,568"
SPY,24-May-12,132.53,132.63,131.42,132.84,"167,357,599"
SPY,23-May-12,132.27,131.25,129.99,132.46,"204,958,303"
SPY,22-May-12,132.2,132.31,131.34,133.23,"197,531,138"
SPY,21-May-12,131.97,130.16,129.95,132.02,"177,861,071"
SPY,18-May-12,129.74,131.37,129.55,131.6,"319,631,058"
SPY,17-May-12,130.86,132.86,130.79,133.02,"247,992,908"
SPY,16-May-12,132.83,133.94,132.8,134.55,"207,265,560"
SPY,15-May-12,133.34,134.02,133.13,134.81,"207,629,260"
SPY,14-May-12,134.11,134.31,133.91,135.61,"163,909,908"
SPY,11-May-12,135.61,135.17,135.11,136.87,"153,032,360"
SPY,10-May-12,136.02,136.68,135.71,136.85,"150,600,916"
SPY,9-May-12,135.74,135.1,134.49,136.61,"220,778,190"
SPY,8-May-12,136.55,136.28,134.92,136.77,"213,383,873"
SPY,7-May-12,137.1,136.51,136.46,137.56,"127,765,875"
SPY,4-May-12,137,138.52,136.92,139.3,"193,931,300"
SPY,3-May-12,139.25,140.34,138.99,140.45,"143,762,703"
SPY,2-May-12,140.33,139.92,139.46,140.46,"121,080,935"
SPY,1-May-12,140.74,139.79,139.63,141.66,"138,837,314"
SPY,30-Apr-12,139.87,140.11,139.49,140.21,"115,092,198"
SPY,27-Apr-12,140.39,140.58,139.8,140.79,"124,639,054"
SPY,26-Apr-12,140.16,138.89,138.81,140.32,"136,292,712"
SPY,25-Apr-12,139.19,138.65,138.53,139.25,"150,254,995"
SPY,24-Apr-12,137.31,136.91,136.8,137.66,"137,484,192"
SPY,23-Apr-12,136.79,136.54,135.94,136.91,"171,844,860"
SPY,20-Apr-12,137.95,138.33,137.87,138.83,"143,199,560"
SPY,19-Apr-12,137.72,138.63,137.07,139.15,"198,666,751"
SPY,18-Apr-12,138.61,138.46,138.38,139.08,"123,884,187"
SPY,17-Apr-12,139.08,137.84,137.7,139.36,"147,877,575"
SPY,16-Apr-12,137.05,137.84,136.58,138.04,"147,825,217"
SPY,13-Apr-12,137.14,138.47,137.01,138.82,"169,246,612"
SPY,12-Apr-12,138.79,137.13,137.03,138.9,"154,321,489"
SPY,11-Apr-12,137,137.29,136.75,137.54,"154,132,907"
SPY,10-Apr-12,135.9,137.95,135.76,138.34,"235,360,256"
SPY,9-Apr-12,138.22,138.03,137.84,139.84,"127,555,857"
SPY,5-Apr-12,139.79,139.38,139.26,140.2,"137,439,344"
SPY,4-Apr-12,139.86,140.22,139.34,140.34,"146,895,936"
SPY,3-Apr-12,141.26,141.64,140.43,141.88,"155,806,609"
SPY,2-Apr-12,141.84,140.64,140.36,142.21,"151,741,045"
SPY,30-Mar-12,140.81,140.92,140.05,141.05,"135,486,715"
SPY,29-Mar-12,140.23,139.64,139.09,140.49,"164,963,645"
SPY,28-Mar-12,140.47,141.1,139.64,141.32,"148,562,025"
SPY,27-Mar-12,141.17,141.74,141.08,141.83,"119,868,421"
SPY,26-Mar-12,141.61,140.65,140.6,141.61,"120,163,949"
SPY,23-Mar-12,139.65,139.32,138.55,139.81,"120,520,956"
SPY,22-Mar-12,139.2,139.18,138.74,139.55,"135,216,691"
SPY,21-Mar-12,140.21,140.52,139.92,140.65,"122,388,401"
SPY,20-Mar-12,140.44,140.05,139.64,140.61,"121,729,639"
SPY,19-Mar-12,140.85,140.21,140.11,141.28,"125,291,026"
SPY,16-Mar-12,140.3,140.36,140,140.48,"152,893,405"
SPY,15-Mar-12,140.72,140.12,139.76,140.78,"165,118,448"
SPY,14-Mar-12,139.91,140.1,139.48,140.45,"145,163,502"
SPY,13-Mar-12,140.06,138.32,138.09,140.13,"184,090,417"
SPY,12-Mar-12,137.58,137.55,137.09,137.76,"104,003,471"
SPY,9-Mar-12,137.57,137.3,137.13,137.93,"122,836,765"
SPY,8-Mar-12,137.04,136.52,136.24,137.32,"116,968,812"
SPY,7-Mar-12,135.69,135.06,134.93,135.91,"143,692,128"
SPY,6-Mar-12,134.75,135.35,134.36,135.43,"202,129,838"
SPY,5-Mar-12,136.75,137.1,136.28,137.2,"140,764,992"
SPY,2-Mar-12,137.31,137.64,137,137.82,"120,638,224"
SPY,1-Mar-12,137.73,137.31,136.93,137.99,"145,026,117"
SPY,29-Feb-12,137.02,137.76,136.54,138.19,"185,934,689"
SPY,28-Feb-12,137.56,137.2,136.93,137.72,"129,355,808"
SPY,27-Feb-12,137.16,136.02,135.8,137.53,"145,728,833"
SPY,24-Feb-12,136.93,136.93,136.63,137.2,"105,539,083"
SPY,23-Feb-12,136.63,135.96,135.5,136.73,"137,704,236"
SPY,22-Feb-12,136.03,136.26,135.79,136.55,"124,455,245"
SPY,21-Feb-12,136.47,136.73,136.05,137.05,"134,042,271"
SPY,17-Feb-12,136.41,136.52,135.96,136.63,"129,869,401"
SPY,16-Feb-12,136.05,134.57,134.33,136.17,"186,567,742"
SPY,15-Feb-12,134.56,135.63,134.29,135.83,"195,195,094"
SPY,14-Feb-12,135.19,135,134.25,135.27,"165,996,154"
SPY,13-Feb-12,135.36,135.32,134.74,135.52,"115,841,819"
SPY,10-Feb-12,134.36,134.16,133.84,134.47,"167,907,482"
SPY,9-Feb-12,135.36,135.41,134.56,135.59,"148,602,826"
SPY,8-Feb-12,135.19,134.86,134.31,135.22,"139,361,385"
SPY,7-Feb-12,134.79,134.17,133.64,135.02,"135,528,071"
SPY,6-Feb-12,134.45,133.98,133.83,134.51,"107,694,459"
SPY,3-Feb-12,134.54,134,133.77,134.62,"160,598,487"
SPY,2-Feb-12,132.68,132.73,132.21,133.02,"113,090,345"
SPY,1-Feb-12,132.47,132.29,132.13,133.14,"166,234,457"
SPY,31-Jan-12,131.32,132.02,130.68,132.18,"157,211,918"
SPY,30-Jan-12,131.37,130.51,130.06,131.44,"147,311,730"
SPY,27-Jan-12,131.82,131.24,131.15,132.05,"135,259,033"
SPY,26-Jan-12,131.88,133.15,131.36,133.4,"184,880,478"
SPY,25-Jan-12,132.56,131.26,130.75,132.87,"198,613,161"
SPY,24-Jan-12,131.46,130.8,130.6,131.5,"103,083,260"
SPY,23-Jan-12,131.61,131.51,130.98,132.25,"129,295,759"
SPY,20-Jan-12,131.95,131.24,130.92,131.95,"138,230,146"
SPY,19-Jan-12,131.46,131.22,130.8,131.57,"126,328,814"
SPY,18-Jan-12,130.77,129.31,129.08,130.84,"163,395,122"
SPY,17-Jan-12,129.34,130.08,128.9,130.32,"132,209,191"
SPY,13-Jan-12,128.84,128.64,127.72,129.05,"179,836,140"
SPY,12-Jan-12,129.51,129.57,128.54,129.7,"118,983,646"
SPY,11-Jan-12,129.2,128.73,128.52,129.37,"111,540,673"
SPY,10-Jan-12,129.13,129.39,128.95,129.65,"115,281,921"
SPY,9-Jan-12,128.02,128,127.41,128.18,"99,530,109"
SPY,6-Jan-12,127.71,128.2,127.29,128.22,"148,049,929"
SPY,5-Jan-12,128.04,127.01,126.43,128.23,"173,894,933"
SPY,4-Jan-12,127.7,127.2,126.71,127.81,"127,186,456"
SPY,3-Jan-12,127.5,127.76,127.43,128.38,"193,697,825"
SPY,30-Dec-11,125.5,126.02,125.5,126.33,"95,598,996"
SPY,29-Dec-11,126.12,125.24,124.86,126.25,"123,507,123"
SPY,28-Dec-11,124.83,126.51,124.73,126.53,"119,107,005"
SPY,27-Dec-11,126.49,126.17,126.06,126.82,"86,075,701"
SPY,23-Dec-11,126.39,125.67,125.41,126.43,"92,187,159"
SPY,22-Dec-11,125.27,124.63,124.23,125.4,"119,465,303"
SPY,21-Dec-11,124.17,123.93,122.75,124.36,"194,230,879"
SPY,20-Dec-11,123.93,122.18,120.37,124.14,"225,418,075"
SPY,19-Dec-11,120.29,122.06,120.03,122.32,"183,902,965"
SPY,16-Dec-11,121.59,122.23,121.3,122.95,"220,481,303"
SPY,15-Dec-11,122.19,123.03,121.99,123.2,"199,109,123"
SPY,14-Dec-11,121.74,122.56,121.47,123.03,"238,618,786"
SPY,13-Dec-11,123.05,124.86,122.45,125.57,"245,159,708"
SPY,12-Dec-11,124.21,124.95,123.16,124.97,"215,826,054"
SPY,9-Dec-11,126.05,124.51,124.4,126.37,"209,111,336"
SPY,8-Dec-11,123.95,125.9,123.65,126.18,"240,862,724"
SPY,7-Dec-11,126.73,125.84,124.97,127.26,"237,802,476"
SPY,6-Dec-11,126.26,126.21,125.76,127.11,"178,842,040"
SPY,5-Dec-11,126.22,126.84,125.44,127.18,"225,263,845"
SPY,2-Dec-11,124.86,126.12,124.78,126.5,"221,109,692"
SPY,1-Dec-11,124.97,124.85,124.43,125.64,"176,954,756"
SPY,30-Nov-11,124.99,123.49,120,125.22,"324,439,457"
SPY,29-Nov-11,120.05,120.05,119.61,121,"199,241,491"
SPY,28-Nov-11,119.71,119.54,118.82,120.18,"210,686,012"
SPY,25-Nov-11,116.34,116.38,116.2,117.7,"99,556,980"
SPY,23-Nov-11,116.56,118.07,116.56,119.19,"224,531,653"
SPY,22-Nov-11,119.19,119.4,118.52,120.1,"216,494,841"
SPY,21-Nov-11,119.66,120.2,118.65,120.35,"229,611,599"
SPY,18-Nov-11,121.98,122.5,121.47,122.75,"215,580,353"
SPY,17-Nov-11,122.11,123.85,121.23,124.16,"331,219,799"
SPY,16-Nov-11,124.08,124.81,123.9,126.34,"235,782,466"
SPY,15-Nov-11,126.08,125.17,124.72,126.75,"184,709,388"
SPY,14-Nov-11,125.46,126.19,124.92,127.45,"159,258,229"
SPY,11-Nov-11,126.66,125.83,125.79,126.99,"189,924,327"
SPY,10-Nov-11,124.32,124.79,123.02,124.94,"231,866,470"
SPY,9-Nov-11,123.16,124.89,122.86,125.8,"337,981,970"
SPY,8-Nov-11,127.88,126.92,125.71,128.02,"224,426,217"
SPY,7-Nov-11,126.26,125.39,124.2,126.39,"196,617,175"
SPY,4-Nov-11,125.48,125.23,124.01,125.7,"249,401,512"
SPY,3-Nov-11,126.25,125.27,123.6,126.5,"291,174,800"
SPY,2-Nov-11,123.99,123.83,122.79,124.4,"245,529,375"
SPY,1-Nov-11,122,122.03,121.52,123.51,"416,565,738"
SPY,31-Oct-11,125.5,127.16,125.32,128.62,"228,146,632"
SPY,28-Oct-11,128.6,128,127.8,128.85,"225,906,497"
SPY,27-Oct-11,128.63,127.63,124.32,129.42,"343,800,151"
SPY,26-Oct-11,124.3,124.35,122.21,124.77,"289,053,783"
SPY,25-Oct-11,123.05,124.89,122.78,124.95,"268,596,749"
SPY,24-Oct-11,125.49,124.17,124.06,125.8,"203,215,563"
SPY,21-Oct-11,123.97,123.09,122.72,124.12,"278,999,360"
SPY,20-Oct-11,121.66,121.43,119.82,122.1,"262,075,598"
SPY,19-Oct-11,121.13,122.38,120.71,123.08,"226,601,263"
SPY,18-Oct-11,122.58,120.14,119.2,123.5,"318,857,857"
SPY,17-Oct-11,120.23,121.99,119.93,122.55,"202,311,559"
SPY,14-Oct-11,122.57,121.91,121.23,122.6,"211,397,567"
SPY,13-Oct-11,120.51,120.04,119.12,120.87,"212,538,802"
SPY,12-Oct-11,120.75,120.6,120.33,122.14,"281,544,827"
SPY,11-Oct-11,119.7,118.87,118.75,120.04,"209,087,953"
SPY,10-Oct-11,119.58,117.68,117.67,119.63,"230,666,207"
SPY,7-Oct-11,115.71,117.17,115.06,117.25,"312,657,900"
SPY,6-Oct-11,116.49,114.36,113.51,116.66,"257,800,742"
SPY,5-Oct-11,114.42,112.62,111.58,114.72,"284,107,995"
SPY,4-Oct-11,112.34,108.35,107.43,112.58,"459,177,456"
SPY,3-Oct-11,109.93,112.49,109.81,113.95,"365,136,777"
SPY,30-Sep-11,113.15,114.45,113.07,115.45,"288,685,511"
SPY,29-Sep-11,116.05,117.05,113.93,117.63,"298,108,816"
SPY,28-Sep-11,115.15,117.78,114.97,118.49,"286,696,748"
SPY,27-Sep-11,117.54,118.53,116.84,119.56,"311,753,819"
SPY,26-Sep-11,116.24,114.61,112.98,116.4,"260,673,617"
SPY,23-Sep-11,113.54,112.11,112.02,114.16,"307,242,488"
SPY,22-Sep-11,112.86,113.25,111.3,114.21,"513,920,097"
SPY,21-Sep-11,116.63,120.23,116.44,120.6,"316,251,215"
SPY,20-Sep-11,120.17,120.82,120.01,121.99,"218,932,124"
SPY,19-Sep-11,120.31,119.53,118.72,120.93,"241,516,921"
SPY,16-Sep-11,121.52,121.29,120.32,121.97,"284,528,213"
SPY,15-Sep-11,121.43,120.65,119.4,121.47,"326,777,105"
SPY,14-Sep-11,119.37,118.34,116.72,120.8,"319,389,428"
SPY,13-Sep-11,117.74,117.05,116.22,118.18,"272,514,654"
SPY,12-Sep-11,116.67,114.47,114.05,116.76,"305,793,438"
SPY,9-Sep-11,115.92,117.68,115.28,119.06,"380,195,064"
SPY,8-Sep-11,119.04,119.57,118.77,120.94,"250,568,194"
SPY,7-Sep-11,120.29,118.76,118.36,120.34,"209,803,113"
SPY,6-Sep-11,116.99,114.39,114.38,117.16,"285,142,737"
SPY,2-Sep-11,117.85,118.42,117.43,120.87,"255,517,200"
SPY,1-Sep-11,120.94,122.29,120.78,123.4,"254,585,844"
SPY,31-Aug-11,122.22,122.46,121.3,123.51,"301,828,304"
SPY,30-Aug-11,121.68,120.83,119.26,122.43,"241,315,666"
SPY,29-Aug-11,121.36,119.56,118.06,121.43,"190,977,185"
SPY,26-Aug-11,117.97,115.69,113.85,118.51,"314,495,833"
SPY,25-Aug-11,116.28,118.73,115.87,119.4,"312,365,337"
SPY,24-Aug-11,118.08,116.19,115.92,118.24,"246,869,675"
SPY,23-Aug-11,116.44,113.15,112.58,116.57,"331,136,599"
SPY,22-Aug-11,112.73,115.17,112.41,115.23,"275,090,591"
SPY,19-Aug-11,112.64,112.96,112.5,115.88,"428,281,241"
SPY,18-Aug-11,114.51,116.5,113.39,119.71,"512,956,218"
SPY,17-Aug-11,119.67,120.25,118.72,121.2,"238,201,070"
SPY,16-Aug-11,119.59,119.47,118.31,120.69,"294,095,199"
SPY,15-Aug-11,120.62,119.19,119,120.74,"258,810,580"
SPY,12-Aug-11,118.12,118.4,117.28,119.22,"313,731,600"
SPY,11-Aug-11,117.33,113.26,112.32,118.92,"487,979,673"
SPY,10-Aug-11,112.29,115.26,111.95,116.28,"662,607,378"
SPY,9-Aug-11,117.48,114.07,110.27,117.64,"717,828,611"
SPY,8-Aug-11,112.26,116.91,112.02,120.12,"702,263,849"
SPY,5-Aug-11,120.08,121.76,116.86,122.07,"655,561,584"
SPY,4-Aug-11,120.26,124.42,120.06,124.62,"520,721,783"
SPY,3-Aug-11,126.17,125.66,123.53,126.31,"371,029,415"
SPY,2-Aug-11,125.49,127.81,125.49,128.5,"346,653,757"
SPY,1-Aug-11,128.78,130.84,127.53,130.96,"325,790,824"
SPY,29-Jul-11,129.33,128.91,127.97,130.55,"307,042,469"
SPY,28-Jul-11,130.22,130.6,130.01,131.77,"207,939,900"
SPY,27-Jul-11,130.6,132.59,130.43,132.63,"249,020,022"
SPY,26-Jul-11,133.33,133.74,133.03,133.96,"131,278,113"
SPY,25-Jul-11,133.83,133.3,133.16,134.49,"136,653,703"
SPY,22-Jul-11,134.58,134.52,133.76,134.72,"126,019,327"
SPY,21-Jul-11,134.49,133.4,132.67,134.82,"245,270,290"
SPY,20-Jul-11,132.65,133.07,132.42,133.15,"137,145,310"
SPY,19-Jul-11,132.73,131.34,131.31,132.89,"166,554,896"
SPY,18-Jul-11,130.61,131.08,129.63,131.28,"196,872,076"
SPY,15-Jul-11,131.69,131.66,130.77,131.87,"220,124,620"
SPY,14-Jul-11,130.93,132.17,130.68,132.78,"226,111,747"
SPY,13-Jul-11,131.84,132.09,131.52,133.22,"204,062,545"
SPY,12-Jul-11,131.4,131.69,131.36,132.78,"214,675,640"
SPY,11-Jul-11,131.97,132.75,131.66,133.18,"195,918,544"
SPY,8-Jul-11,134.4,133.83,133.39,135.36,"194,171,492"
SPY,7-Jul-11,135.36,135.16,134.88,135.7,"170,464,164"
SPY,6-Jul-11,133.97,133.49,133.11,134.14,"143,332,679"
SPY,5-Jul-11,133.81,133.78,133.39,134.08,"165,935,968"
SPY,1-Jul-11,133.92,132.09,131.78,134.1,"202,385,636"
SPY,30-Jun-11,131.97,131.14,130.71,132.18,"223,496,512"
SPY,29-Jun-11,130.72,130.2,129.63,130.93,"244,295,405"
SPY,28-Jun-11,129.61,128.45,128.27,129.63,"165,556,257"
SPY,27-Jun-11,127.94,126.89,126.64,128.43,"168,908,174"
